ids,name_repo,stargazers,watchers,forks,tamaño_kb,issues,network_size
342245,https://github.com/evanmiller/nginx_upstream_hash,71,7,31,184,4,31
53509481,https://github.com/mybigday/react-native-media-meta,70,5,43,681,24,43
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
2045999,https://github.com/jrburke/require-hm,70,6,6,533,1,6
32189329,https://github.com/davidcarlisle/dpctex,72,9,21,996,15,21
30541270,https://github.com/just-boris/less-plugin-glob,70,6,11,45,10,11
30786083,https://github.com/RoundingWellOS/marionette.toolkit,70,8,18,970,1,18
2055829,https://github.com/residuum/Puredata-abstractions,70,10,11,1211,0,11
50416517,https://github.com/rockuw/node-sts-app-server,69,1,20,3,3,20
2045999,https://github.com/jrburke/require-hm,70,6,6,533,1,6
39291063,https://github.com/yudai/sshh,71,7,11,580,5,11
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
48501617,https://github.com/ezhulenev/distributo,70,9,14,57,0,14
32189329,https://github.com/davidcarlisle/dpctex,72,9,21,996,15,21
1193777,https://github.com/pyside/Shiboken,71,13,27,11316,21,27
2170220,https://github.com/nicklockwood/WebContentView,70,5,15,51,5,15
32189329,https://github.com/davidcarlisle/dpctex,72,9,21,996,15,21
54321788,https://github.com/wmttom/MikeyPlay,70,3,4,215,2,4
1763290,https://github.com/dodo/node-bufferstream,70,6,7,177,4,7
48501617,https://github.com/ezhulenev/distributo,70,9,14,57,0,14
813676,https://github.com/mikeash/MABGTimer,70,9,17,152,3,17
30786083,https://github.com/RoundingWellOS/marionette.toolkit,70,8,18,970,1,18
39753860,https://github.com/sballas8/PoetRNN,70,5,19,18437,2,19
342245,https://github.com/evanmiller/nginx_upstream_hash,71,7,31,184,4,31
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
1714880,https://github.com/honcheng/iOS-nodechat,70,4,19,852,1,19
62604232,https://github.com/wlj32011/AndroidArchitecture,70,1,16,277,1,16
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
1763290,https://github.com/dodo/node-bufferstream,70,6,7,177,4,7
3409721,https://github.com/sonata-project/SonataCacheBundle,70,15,70,826,0,70
54321788,https://github.com/wmttom/MikeyPlay,70,3,4,215,2,4
51196554,https://github.com/xtendo-org/chips,70,7,3,86,11,3
30541270,https://github.com/just-boris/less-plugin-glob,70,6,11,45,10,11
62604232,https://github.com/wlj32011/AndroidArchitecture,70,1,16,277,1,16
1193777,https://github.com/pyside/Shiboken,71,13,27,11316,21,27
813676,https://github.com/mikeash/MABGTimer,70,9,17,152,3,17
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
62526935,https://github.com/keelii/snote,70,6,19,9016,4,19
1714880,https://github.com/honcheng/iOS-nodechat,70,4,19,852,1,19
30541270,https://github.com/just-boris/less-plugin-glob,70,6,11,45,10,11
1763290,https://github.com/dodo/node-bufferstream,70,6,7,177,4,7
39291063,https://github.com/yudai/sshh,71,7,11,580,5,11
48501617,https://github.com/ezhulenev/distributo,70,9,14,57,0,14
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
32189329,https://github.com/davidcarlisle/dpctex,72,9,21,996,15,21
48501617,https://github.com/ezhulenev/distributo,70,9,14,57,0,14
2170220,https://github.com/nicklockwood/WebContentView,70,5,15,51,5,15
3829960,https://github.com/loopinfinito/loopinfinito.com.br,70,11,16,45959,10,16
1749966,https://github.com/quantsini/JS-Minecraft-Map-Viewer,70,2,11,4561,3,11
1763290,https://github.com/dodo/node-bufferstream,70,6,7,177,4,7
2055829,https://github.com/residuum/Puredata-abstractions,70,10,11,1211,0,11
342245,https://github.com/evanmiller/nginx_upstream_hash,71,7,31,184,4,31
62526935,https://github.com/keelii/snote,70,6,19,9016,4,19
32189329,https://github.com/davidcarlisle/dpctex,72,9,21,996,15,21
74926,https://github.com/b45ch1/algopy,70,9,14,5577,11,14
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
1265619,https://github.com/rbriank/refinerycms_membership,70,3,50,559,21,50
1749966,https://github.com/quantsini/JS-Minecraft-Map-Viewer,70,2,11,4561,3,11
56550102,https://github.com/unicornsasfuel/sqlite_sqli_cheat_sheet,72,4,15,3,0,15
3829960,https://github.com/loopinfinito/loopinfinito.com.br,70,11,16,45959,10,16
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
1193777,https://github.com/pyside/Shiboken,71,13,27,11316,21,27
48501617,https://github.com/ezhulenev/distributo,70,9,14,57,0,14
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
2045999,https://github.com/jrburke/require-hm,70,6,6,533,1,6
39291063,https://github.com/yudai/sshh,71,7,11,580,5,11
30541270,https://github.com/just-boris/less-plugin-glob,70,6,11,45,10,11
813676,https://github.com/mikeash/MABGTimer,70,9,17,152,3,17
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
51196554,https://github.com/xtendo-org/chips,70,7,3,86,11,3
2055829,https://github.com/residuum/Puredata-abstractions,70,10,11,1211,0,11
1193777,https://github.com/pyside/Shiboken,71,13,27,11316,21,27
813676,https://github.com/mikeash/MABGTimer,70,9,17,152,3,17
50416517,https://github.com/rockuw/node-sts-app-server,69,1,20,3,3,20
2170220,https://github.com/nicklockwood/WebContentView,70,5,15,51,5,15
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
54321788,https://github.com/wmttom/MikeyPlay,70,3,4,215,2,4
62604232,https://github.com/wlj32011/AndroidArchitecture,70,1,16,277,1,16
3829960,https://github.com/loopinfinito/loopinfinito.com.br,70,11,16,45959,10,16
74926,https://github.com/b45ch1/algopy,70,9,14,5577,11,14
39291063,https://github.com/yudai/sshh,71,7,11,580,5,11
1714880,https://github.com/honcheng/iOS-nodechat,70,4,19,852,1,19
31731976,https://github.com/orange-lang/orange,70,10,10,3218,5,10
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
39753860,https://github.com/sballas8/PoetRNN,70,5,19,18437,2,19
53509481,https://github.com/mybigday/react-native-media-meta,70,5,43,681,24,43
3409721,https://github.com/sonata-project/SonataCacheBundle,70,15,70,826,0,70
62526935,https://github.com/keelii/snote,70,6,19,9016,4,19
2170220,https://github.com/nicklockwood/WebContentView,70,5,15,51,5,15
1749966,https://github.com/quantsini/JS-Minecraft-Map-Viewer,70,2,11,4561,3,11
1708811,https://github.com/LeaVerou/StronglyTyped,70,6,6,133,0,6
39383605,https://github.com/devicehive/esp8266-firmware,161,32,45,10291,8,45
49564361,https://github.com/yulingtianxia/SimilarImageHunter,161,7,36,1444,2,36
5402888,https://github.com/CodeSeven/KoLite,160,31,51,51,14,51
329790,https://github.com/platform45/easy_roles,160,9,27,47,7,27
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
58174867,https://github.com/Haley-Wong/SEBLEPrinter,160,6,32,361,19,32
37242854,https://github.com/6david9/WWDC2015,160,8,34,147,0,34
35108670,https://github.com/qdaxb/wtool,159,26,53,22,0,53
20245985,https://github.com/soulfx/gmusic-playlist,160,7,57,50,25,57
28436,https://github.com/pluginaweek/preferences,161,4,84,323,9,84
38560952,https://github.com/expo/react-native-responsive-image,160,14,16,13,0,16
44929957,https://github.com/KSubedi/gomove,160,5,13,33,3,13
35108670,https://github.com/qdaxb/wtool,159,26,53,22,0,53
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
2376794,https://github.com/erikuus/yii1-playground,160,54,120,4847,0,120
19876368,https://github.com/wwq0327/gitbook-zh,160,21,73,2661,5,73
2928994,https://github.com/nnhubbard/ZSPinAnnotation,160,8,32,346,4,32
58174867,https://github.com/Haley-Wong/SEBLEPrinter,160,6,32,361,19,32
271854276,https://github.com/hayes0724/shopify-packer,160,9,35,4970,21,35
39383605,https://github.com/devicehive/esp8266-firmware,161,32,45,10291,8,45
2928994,https://github.com/nnhubbard/ZSPinAnnotation,160,8,32,346,4,32
1295305,https://github.com/chanmix51/Pomm,161,18,32,2016,0,32
123939618,https://github.com/dlunion/CC4.0,162,23,70,31558,9,70
38560952,https://github.com/expo/react-native-responsive-image,160,14,16,13,0,16
49564361,https://github.com/yulingtianxia/SimilarImageHunter,161,7,36,1444,2,36
5402888,https://github.com/CodeSeven/KoLite,160,31,51,51,14,51
271854276,https://github.com/hayes0724/shopify-packer,160,9,35,4970,21,35
137370741,https://github.com/JACK-THINK/Nvidia-Shield-TV-2017-Cookbook,160,9,37,21,2,37
148984291,https://github.com/nuvo/orca,162,8,20,306,2,20
28436,https://github.com/pluginaweek/preferences,161,4,84,323,9,84
44929957,https://github.com/KSubedi/gomove,160,5,13,33,3,13
1295305,https://github.com/chanmix51/Pomm,161,18,32,2016,0,32
38560952,https://github.com/expo/react-native-responsive-image,160,14,16,13,0,16
148984291,https://github.com/nuvo/orca,162,8,20,306,2,20
271854276,https://github.com/hayes0724/shopify-packer,160,9,35,4970,21,35
2928994,https://github.com/nnhubbard/ZSPinAnnotation,160,8,32,346,4,32
17159570,https://github.com/joshcough/HaskellStarter,161,6,17,539,2,17
156397043,https://github.com/pimoroni/keybow-firmware,160,21,64,42233,29,64
121838003,https://github.com/BengBu-YueZhang/react-douban,160,2,10,536,0,10
44509997,https://github.com/ruizeng/pando-cloud,160,29,85,10611,0,85
329790,https://github.com/platform45/easy_roles,160,9,27,47,7,27
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
1295305,https://github.com/chanmix51/Pomm,161,18,32,2016,0,32
37242854,https://github.com/6david9/WWDC2015,160,8,34,147,0,34
141520359,https://github.com/gytdove/langxdBlog,163,2,50,6820,2,50
123939618,https://github.com/dlunion/CC4.0,162,23,70,31558,9,70
157348282,https://github.com/srijs/rust-crc32fast,164,6,19,86,3,19
81843755,https://github.com/hjzgg/SSO,160,32,148,2036,1,148
44509997,https://github.com/ruizeng/pando-cloud,160,29,85,10611,0,85
148984291,https://github.com/nuvo/orca,162,8,20,306,2,20
2928994,https://github.com/nnhubbard/ZSPinAnnotation,160,8,32,346,4,32
44929957,https://github.com/KSubedi/gomove,160,5,13,33,3,13
151184008,https://github.com/aravindsrinivas/flowpp,166,5,22,105,2,22
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
2376794,https://github.com/erikuus/yii1-playground,160,54,120,4847,0,120
20245985,https://github.com/soulfx/gmusic-playlist,160,7,57,50,25,57
81843755,https://github.com/hjzgg/SSO,160,32,148,2036,1,148
19876368,https://github.com/wwq0327/gitbook-zh,160,21,73,2661,5,73
156397043,https://github.com/pimoroni/keybow-firmware,160,21,64,42233,29,64
35108670,https://github.com/qdaxb/wtool,159,26,53,22,0,53
141520359,https://github.com/gytdove/langxdBlog,163,2,50,6820,2,50
121838003,https://github.com/BengBu-YueZhang/react-douban,160,2,10,536,0,10
2376794,https://github.com/erikuus/yii1-playground,160,54,120,4847,0,120
156397043,https://github.com/pimoroni/keybow-firmware,160,21,64,42233,29,64
20826351,https://github.com/videosegmentation/video_segment,161,21,81,1101,18,81
2928994,https://github.com/nnhubbard/ZSPinAnnotation,160,8,32,346,4,32
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
123939618,https://github.com/dlunion/CC4.0,162,23,70,31558,9,70
6849558,https://github.com/DSB/MySQLDumper,161,48,101,7222,5,101
17159570,https://github.com/joshcough/HaskellStarter,161,6,17,539,2,17
44929957,https://github.com/KSubedi/gomove,160,5,13,33,3,13
44509997,https://github.com/ruizeng/pando-cloud,160,29,85,10611,0,85
121838003,https://github.com/BengBu-YueZhang/react-douban,160,2,10,536,0,10
151184008,https://github.com/aravindsrinivas/flowpp,166,5,22,105,2,22
35108670,https://github.com/qdaxb/wtool,159,26,53,22,0,53
17159570,https://github.com/joshcough/HaskellStarter,161,6,17,539,2,17
39383605,https://github.com/devicehive/esp8266-firmware,161,32,45,10291,8,45
20245985,https://github.com/soulfx/gmusic-playlist,160,7,57,50,25,57
157348282,https://github.com/srijs/rust-crc32fast,164,6,19,86,3,19
148984291,https://github.com/nuvo/orca,162,8,20,306,2,20
37242854,https://github.com/6david9/WWDC2015,160,8,34,147,0,34
58174867,https://github.com/Haley-Wong/SEBLEPrinter,160,6,32,361,19,32
156397043,https://github.com/pimoroni/keybow-firmware,160,21,64,42233,29,64
5402888,https://github.com/CodeSeven/KoLite,160,31,51,51,14,51
123939618,https://github.com/dlunion/CC4.0,162,23,70,31558,9,70
137370741,https://github.com/JACK-THINK/Nvidia-Shield-TV-2017-Cookbook,160,9,37,21,2,37
2376794,https://github.com/erikuus/yii1-playground,160,54,120,4847,0,120
28436,https://github.com/pluginaweek/preferences,161,4,84,323,9,84
141520359,https://github.com/gytdove/langxdBlog,163,2,50,6820,2,50
107811790,https://github.com/jiajunwu/marrnet,160,12,53,350,3,53
19876368,https://github.com/wwq0327/gitbook-zh,160,21,73,2661,5,73
2376794,https://github.com/erikuus/yii1-playground,160,54,120,4847,0,120
28436,https://github.com/pluginaweek/preferences,161,4,84,323,9,84
148984291,https://github.com/nuvo/orca,162,8,20,306,2,20
17159570,https://github.com/joshcough/HaskellStarter,161,6,17,539,2,17
58174867,https://github.com/Haley-Wong/SEBLEPrinter,160,6,32,361,19,32
121838003,https://github.com/BengBu-YueZhang/react-douban,160,2,10,536,0,10
157348282,https://github.com/srijs/rust-crc32fast,164,6,19,86,3,19
39383605,https://github.com/devicehive/esp8266-firmware,161,32,45,10291,8,45
20245985,https://github.com/soulfx/gmusic-playlist,160,7,57,50,25,57
241576270,https://github.com/labuladong/fucking-algorithm,106341,2518,20995,110599,186,20995
1062897,https://github.com/github/gitignore,133315,3232,74874,2359,265,74874
10270250,https://github.com/facebook/react,188252,6637,38747,178585,925,38747
13491895,https://github.com/EbookFoundation/free-programming-books,233351,9706,48868,13341,38,48868
54346799,https://github.com/public-apis/public-apis,192803,3544,22250,5027,5,22250
6498492,https://github.com/airbnb/javascript,123182,3851,23657,3512,134,23657
132464395,https://github.com/Snailclimb/JavaGuide,121560,4582,41246,152611,67,41246
41881900,https://github.com/microsoft/vscode,131906,3108,22412,496152,6506,22412
21289110,https://github.com/vinta/awesome-python,127776,5676,21216,6616,268,21216
19415064,https://github.com/ossu/computer-science,113649,5215,15588,1119,14,15588
177736533,https://github.com/996icu/996.ICU,262314,4302,21503,188163,16726,21503
132464395,https://github.com/Snailclimb/JavaGuide,121560,4582,41246,152611,67,41246
63476337,https://github.com/TheAlgorithms/Python,136175,6006,35586,12544,247,35586
132750724,https://github.com/codecrafters-io/build-your-own-x,141730,3973,13602,845,230,13602
11730342,https://github.com/vuejs/vue,196103,6132,32149,30476,555,32149
10270250,https://github.com/facebook/react,188252,6637,38747,178585,925,38747
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
21289110,https://github.com/vinta/awesome-python,127776,5676,21216,6616,268,21216
31792824,https://github.com/flutter/flutter,140811,3566,22119,200421,10734,22119
241576270,https://github.com/labuladong/fucking-algorithm,106341,2518,20995,110599,186,20995
41881900,https://github.com/microsoft/vscode,131906,3108,22412,496152,6506,22412
19415064,https://github.com/ossu/computer-science,113649,5215,15588,1119,14,15588
132750724,https://github.com/codecrafters-io/build-your-own-x,141730,3973,13602,845,230,13602
45717250,https://github.com/tensorflow/tensorflow,165031,7858,86781,899122,2415,86781
2126244,https://github.com/twbs/bootstrap,157375,6919,76688,201965,350,76688
132464395,https://github.com/Snailclimb/JavaGuide,121560,4582,41246,152611,67,41246
126577260,https://github.com/trekhleb/javascript-algorithms,141105,4285,23436,4493,246,23436
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
6498492,https://github.com/airbnb/javascript,123182,3851,23657,3512,134,23657
10270250,https://github.com/facebook/react,188252,6637,38747,178585,925,38747
177736533,https://github.com/996icu/996.ICU,262314,4302,21503,188163,16726,21503
63476337,https://github.com/TheAlgorithms/Python,136175,6006,35586,12544,247,35586
85077558,https://github.com/kamranahmedse/developer-roadmap,195081,7583,28082,114902,133,28082
10270250,https://github.com/facebook/react,188252,6637,38747,178585,925,38747
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
123458551,https://github.com/jackfrued/Python-100-Days,119103,6177,45635,309850,640,45635
291137,https://github.com/ohmyzsh/ohmyzsh,145355,2678,24055,9870,625,24055
21289110,https://github.com/vinta/awesome-python,127776,5676,21216,6616,268,21216
241576270,https://github.com/labuladong/fucking-algorithm,106341,2518,20995,110599,186,20995
2126244,https://github.com/twbs/bootstrap,157375,6919,76688,201965,350,76688
13491895,https://github.com/EbookFoundation/free-programming-books,233351,9706,48868,13341,38,48868
1039520,https://github.com/ytdl-org/youtube-dl,110121,2208,7771,64027,4762,7771
85077558,https://github.com/kamranahmedse/developer-roadmap,195081,7583,28082,114902,133,28082
54346799,https://github.com/public-apis/public-apis,192803,3544,22250,5027,5,22250
28457823,https://github.com/freeCodeCamp/freeCodeCamp,346190,8464,28643,317204,169,28643
2325298,https://github.com/torvalds/linux,132018,7978,43053,3757825,318,43053
2126244,https://github.com/twbs/bootstrap,157375,6919,76688,201965,350,76688
14440270,https://github.com/getify/You-Dont-Know-JS,153666,5930,30349,10737,133,30349
21737465,https://github.com/sindresorhus/awesome,202124,7389,23473,1371,48,23473
6498492,https://github.com/airbnb/javascript,123182,3851,23657,3512,134,23657
21737465,https://github.com/sindresorhus/awesome,202124,7389,23473,1371,48,23473
11730342,https://github.com/vuejs/vue,196103,6132,32149,30476,555,32149
28457823,https://github.com/freeCodeCamp/freeCodeCamp,346190,8464,28643,317204,169,28643
2325298,https://github.com/torvalds/linux,132018,7978,43053,3757825,318,43053
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
35955666,https://github.com/jlevy/the-art-of-command-line,106212,2735,11369,2590,213,11369
132750724,https://github.com/codecrafters-io/build-your-own-x,141730,3973,13602,845,230,13602
291137,https://github.com/ohmyzsh/ohmyzsh,145355,2678,24055,9870,625,24055
126577260,https://github.com/trekhleb/javascript-algorithms,141105,4285,23436,4493,246,23436
85077558,https://github.com/kamranahmedse/developer-roadmap,195081,7583,28082,114902,133,28082
13491895,https://github.com/EbookFoundation/free-programming-books,233351,9706,48868,13341,38,48868
21737465,https://github.com/sindresorhus/awesome,202124,7389,23473,1371,48,23473
2325298,https://github.com/torvalds/linux,132018,7978,43053,3757825,318,43053
35955666,https://github.com/jlevy/the-art-of-command-line,106212,2735,11369,2590,213,11369
21289110,https://github.com/vinta/awesome-python,127776,5676,21216,6616,268,21216
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
2126244,https://github.com/twbs/bootstrap,157375,6919,76688,201965,350,76688
85077558,https://github.com/kamranahmedse/developer-roadmap,195081,7583,28082,114902,133,28082
28457823,https://github.com/freeCodeCamp/freeCodeCamp,346190,8464,28643,317204,169,28643
14440270,https://github.com/getify/You-Dont-Know-JS,153666,5930,30349,10737,133,30349
54346799,https://github.com/public-apis/public-apis,192803,3544,22250,5027,5,22250
241576270,https://github.com/labuladong/fucking-algorithm,106341,2518,20995,110599,186,20995
291137,https://github.com/ohmyzsh/ohmyzsh,145355,2678,24055,9870,625,24055
63476337,https://github.com/TheAlgorithms/Python,136175,6006,35586,12544,247,35586
11730342,https://github.com/vuejs/vue,196103,6132,32149,30476,555,32149
123458551,https://github.com/jackfrued/Python-100-Days,119103,6177,45635,309850,640,45635
121395510,https://github.com/CyC2018/CS-Notes,151118,5412,47805,116174,159,47805
2325298,https://github.com/torvalds/linux,132018,7978,43053,3757825,318,43053
177736533,https://github.com/996icu/996.ICU,262314,4302,21503,188163,16726,21503
19415064,https://github.com/ossu/computer-science,113649,5215,15588,1119,14,15588
60493101,https://github.com/jwasham/coding-interview-university,219890,8463,59660,16342,49,59660
28457823,https://github.com/freeCodeCamp/freeCodeCamp,346190,8464,28643,317204,169,28643
21289110,https://github.com/vinta/awesome-python,127776,5676,21216,6616,268,21216
10270250,https://github.com/facebook/react,188252,6637,38747,178585,925,38747
1062897,https://github.com/github/gitignore,133315,3232,74874,2359,265,74874
54346799,https://github.com/public-apis/public-apis,192803,3544,22250,5027,5,22250
13491895,https://github.com/EbookFoundation/free-programming-books,233351,9706,48868,13341,38,48868
132464395,https://github.com/Snailclimb/JavaGuide,121560,4582,41246,152611,67,41246
121395510,https://github.com/CyC2018/CS-Notes,151118,5412,47805,116174,159,47805
132750724,https://github.com/codecrafters-io/build-your-own-x,141730,3973,13602,845,230,13602
